493,3,6,1,5,5,4,3,6,5,4,8,9,3,3,5,7,5,4,7,6,8,4,5,8,6,6,8,3,4,5,8,6,7,6,3,3,6,4,2,5,8,8,3,7,3,6,5,6,7,4,5,2,8,5,4,6,3,4,10,3,3,4,7,4,6,5,5,7,7,4,3,4,7,5,4,2,3,3,4,8,3,6,4,5,-2,5,4,7,4,2,4,5,4,7,0,7,3,4,6,2,4,3,7,6,6,5,6,4,6,3,5,7,6,6,1,6,7,4,3,5,5,4,2,3,5,8,7,5,4,7,6,3,8,0,8,4,6,7,2,7,6,1,4,7,5,4,3,6,3,1,6,7,6,6,8,1,2,5,9,9,3,6,7,2,2,6,4,8,3,7,6,6,5,4,4,3,6,2,7,2,7,4,9,3,2,8,5,6,,,81,79,83,82,69,68,86,75,72,70,88,78,72,78,77,74,91,74,94,91,88,95,90,72,86,90,80,86,87,78,80,75,94,82,98,79,80,87,91,81,91,85,85
494,5,5,2,7,4,0,4,9,5,5,6,3,2,5,4,5,2,5,3,8,3,8,9,4,8,6,6,5,8,1,3,5,5,5,4,4,4,5,3,1,9,5,8,6,7,8,7,4,4,6,6,6,7,5,8,2,3,3,5,6,4,1,5,5,10,2,5,3,5,3,5,5,8,9,5,6,5,6,2,6,7,1,6,3,4,3,2,5,5,7,8,4,6,5,5,6,7,2,9,6,7,5,2,4,5,7,4,8,3,4,6,5,4,4,8,9,7,1,3,5,1,7,3,3,5,2,3,8,7,6,8,3,3,7,7,-1,6,6,6,12,7,4,5,6,4,4,5,6,6,6,2,4,2,5,7,3,10,6,6,2,7,4,6,9,4,6,7,4,7,5,4,3,6,2,4,6,5,3,4,7,6,6,5,7,10,4,9,4,,,77,95,83,81,93,89,84,70,81,88,94,81,86,103,80,72,86,73,71,63,64,69,87,63,67,86,82,76,83,74,92,91,66,79,74,69,72,78,68,77,88,74,81
495,3,6,5,2,6,5,5,5,6,5,4,4,4,3,7,6,2,8,6,5,3,4,4,7,3,7,3,7,6,5,3,3,6,6,5,3,2,8,7,4,2,5,3,5,7,3,1,6,4,5,5,6,8,5,8,3,7,4,6,7,6,5,3,8,4,8,7,5,9,4,6,6,0,3,6,3,6,6,8,6,2,7,5,2,5,4,1,3,4,10,5,3,2,6,3,7,4,1,2,6,7,8,3,5,6,2,4,6,9,6,6,5,1,9,3,8,5,4,4,7,4,3,4,4,5,3,2,7,8,7,1,2,6,5,4,8,5,10,6,6,7,7,4,3,2,5,4,8,4,5,7,2,2,7,6,6,3,4,7,3,8,5,7,7,3,5,5,6,3,6,5,6,8,5,3,5,8,4,6,3,5,5,7,4,4,6,3,9,,,84,83,68,76,82,67,88,93,75,79,69,83,80,94,85,80,77,91,83,77,85,68,79,75,69,84,78,77,77,64,96,79,97,90,89,96,82,85,94,93,71,84,84
496,2,7,7,5,5,6,6,2,7,10,4,4,8,6,3,5,6,2,7,7,7,3,5,8,7,9,3,6,6,7,5,0,6,7,3,6,9,5,5,5,4,3,7,4,6,5,5,3,6,7,4,6,5,5,8,7,6,5,11,9,6,7,5,5,6,4,3,1,4,6,4,5,2,5,4,4,6,3,8,8,4,5,3,5,11,7,4,3,8,6,8,2,11,6,6,5,8,2,3,2,2,5,3,3,5,6,4,1,10,7,6,8,3,8,7,2,7,3,7,6,4,7,5,3,5,5,8,3,4,4,3,7,3,2,5,7,8,6,4,6,4,6,6,5,6,8,4,5,5,5,4,4,7,6,4,6,6,7,7,8,6,4,7,4,9,4,3,6,2,6,9,4,6,3,6,3,5,5,5,5,7,7,6,4,6,5,6,3,,,67,98,93,91,69,77,90,90,85,94,78,91,98,90,59,83,84,67,84,83,72,79,63,88,97,85,74,79,80,97,84,88,84,89,93,71,77,76,81,98,98,69,70
497,6,5,3,6,6,3,3,7,0,6,1,5,9,7,3,6,5,6,2,5,6,6,7,6,6,9,4,2,5,3,6,10,4,7,5,2,4,7,5,2,5,5,5,4,7,4,5,5,4,6,11,4,5,4,2,6,5,6,4,5,4,4,6,4,5,3,3,3,2,5,5,3,4,5,6,3,5,7,4,2,5,4,10,4,11,5,6,4,6,8,6,4,3,6,4,6,7,2,5,1,4,8,4,4,6,5,3,7,6,2,7,5,3,3,6,6,5,5,7,9,5,3,2,1,0,3,5,5,3,3,5,6,10,5,3,3,9,2,9,5,6,3,7,1,10,7,5,8,3,5,4,7,9,5,5,3,5,6,5,7,3,5,3,5,5,2,4,6,6,6,6,8,3,6,5,5,2,6,3,3,6,2,5,1,7,5,6,5,,,74,90,77,58,76,78,73,78,79,75,68,80,85,72,80,84,71,105,71,73,60,98,80,88,79,64,73,85,87,76,87,73,75,83,91,80,82,83,90,86,77,81,71
498,1,3,5,7,3,9,5,5,4,3,2,2,8,6,3,2,2,11,5,7,2,7,4,3,4,6,4,5,5,2,8,1,6,5,5,5,4,5,4,5,5,2,6,5,3,3,4,4,7,7,7,4,5,-1,9,6,6,6,6,5,3,1,4,5,5,5,2,3,4,4,7,6,0,5,2,5,7,6,6,8,8,7,1,5,7,6,3,4,5,4,5,5,5,9,2,3,4,6,2,4,6,4,4,7,2,5,7,5,4,6,4,4,7,7,4,8,6,4,9,2,5,3,6,4,5,8,9,6,5,2,3,7,7,5,8,5,5,6,8,4,5,4,5,6,3,8,6,7,4,5,3,5,5,1,5,5,4,5,3,5,6,8,5,7,1,8,6,3,7,4,8,9,-1,6,8,6,6,6,6,6,3,4,1,7,5,4,3,3,,,78,85,78,78,80,77,104,96,78,94,84,68,84,79,72,81,79,82,60,88,77,75,80,82,70,66,82,87,92,80,77,65,85,76,84,82,88,91,76,64,78,79,90
499,5,3,2,3,6,5,3,4,5,4,5,2,8,6,4,6,5,7,3,3,4,7,2,8,4,6,3,4,8,4,7,4,7,6,6,3,6,5,3,8,3,5,7,6,2,8,4,5,4,4,5,3,5,7,3,5,5,3,4,3,5,6,6,3,3,8,6,5,6,5,5,3,0,3,4,5,3,5,5,6,5,5,4,3,5,7,7,3,6,3,9,5,4,5,6,5,5,8,5,4,7,7,2,2,3,3,6,5,6,6,6,6,2,5,8,7,3,6,7,7,6,5,3,2,6,4,7,5,2,3,7,6,10,3,7,6,7,1,2,4,4,7,5,5,9,4,2,4,1,6,6,2,7,6,4,3,6,2,0,5,6,9,4,4,5,3,7,3,2,9,6,8,7,5,5,3,5,6,2,8,8,4,6,4,9,6,5,4,,,82,68,77,84,85,87,94,79,84,86,78,63,79,89,81,106,95,75,73,88,76,84,73,82,93,86,73,75,83,80,74,94,76,90,69,79,59,99,68,82,63,84,72
500,4,4,3,7,2,9,6,6,7,7,8,4,6,0,7,6,5,6,4,5,5,7,8,5,0,8,6,5,2,6,7,9,5,5,5,6,0,5,4,3,7,9,9,4,6,4,6,4,3,5,6,5,8,7,2,4,6,2,3,2,4,5,7,5,6,7,6,3,8,7,8,5,4,3,5,2,2,1,1,4,3,7,6,5,7,5,1,7,8,6,-1,3,7,4,6,7,3,0,6,5,4,5,3,4,2,5,6,8,8,6,6,8,3,6,8,7,7,5,2,4,4,7,4,5,5,3,5,2,7,0,8,5,1,3,6,5,4,6,2,5,10,3,5,6,5,5,5,4,3,4,7,6,5,7,4,9,5,4,5,7,5,9,3,4,4,7,8,4,6,7,3,7,1,2,6,6,3,3,4,6,3,3,8,5,7,5,7,5,,,61,77,87,89,61,77,86,85,79,73,75,95,63,84,83,80,75,78,81,101,88,79,69,92,95,82,86,88,88,88,59,82,77,81,81,74,69,82,97,76,95,86,77
501,3,8,1,6,5,6,8,3,7,6,7,4,9,9,4,6,3,6,7,4,7,9,4,7,4,5,6,5,7,3,7,3,10,7,4,4,9,5,7,6,5,8,4,5,1,6,6,4,7,8,7,6,7,6,6,5,4,10,3,5,6,5,8,4,4,3,6,5,4,8,5,7,4,7,4,8,6,3,5,7,5,4,3,3,5,2,9,3,9,7,6,7,4,4,2,7,5,3,7,3,8,5,7,4,5,3,5,6,6,7,5,4,6,9,5,4,8,3,6,5,7,7,4,5,5,8,4,4,5,6,4,5,7,7,6,6,8,1,7,5,7,1,5,9,3,7,5,5,3,6,5,6,5,4,7,5,6,6,3,9,2,4,5,2,6,4,3,5,5,7,3,4,8,5,4,8,3,3,6,2,4,3,5,7,4,3,5,8,,,81,76,80,70,98,75,60,76,82,81,79,85,98,86,69,87,87,65,55,62,60,94,76,83,84,89,73,90,73,72,76,97,69,89,77,92,89,75,82,86,57,70,81
502,5,4,4,6,2,2,4,10,5,9,5,3,3,8,5,10,7,5,3,1,6,5,8,6,1,4,5,5,3,4,6,7,3,7,8,5,5,3,3,7,9,8,5,4,7,5,4,5,1,5,5,4,4,4,6,4,6,5,6,5,10,2,5,3,6,5,7,7,3,7,7,3,6,6,6,5,5,7,3,2,9,8,6,7,7,5,8,4,8,3,6,5,4,4,4,5,4,5,3,5,6,4,6,4,8,4,6,6,6,7,4,7,3,5,7,4,5,5,8,2,4,6,9,6,6,5,6,6,6,5,3,7,6,4,4,6,0,5,3,3,4,1,2,4,7,3,3,5,5,4,4,1,9,8,4,3,3,8,6,6,4,3,0,5,5,4,6,6,6,6,4,2,1,3,3,9,6,6,6,7,7,3,7,8,1,4,8,2,,,87,73,72,95,82,79,92,67,72,79,74,78,95,91,91,82,89,89,80,89,70,83,63,93,94,87,100,83,74,97,61,76,87,88,94,86,76,85,75,95,97,78,84
503,8,4,3,4,4,6,7,4,2,6,7,2,5,5,4,7,3,10,5,8,6,5,1,4,6,6,5,4,4,3,8,7,4,6,5,7,5,7,4,2,7,9,5,6,5,7,4,5,7,6,5,5,3,5,5,4,3,8,4,1,1,6,4,3,6,6,9,4,5,8,4,10,5,3,4,7,6,4,6,5,7,7,1,3,6,5,5,6,6,5,4,4,8,5,4,3,7,7,3,6,3,4,6,5,6,2,5,8,4,4,7,3,5,4,2,8,5,8,5,6,7,4,6,1,7,3,3,2,7,5,6,7,7,8,7,10,5,6,6,7,6,5,3,2,4,5,3,4,5,7,8,3,4,6,3,3,5,6,5,6,5,8,10,3,4,6,5,6,7,5,2,5,6,6,6,2,9,5,8,1,2,7,3,7,5,2,6,9,,,87,94,77,73,78,90,82,62,98,79,87,89,84,79,84,89,58,71,72,86,68,67,78,75,79,65,86,80,78,84,89,73,90,75,70,86,61,100,79,86,79,85,92
504,7,3,6,5,5,4,7,6,2,5,2,4,4,5,5,7,4,7,1,7,6,4,6,5,4,4,8,5,4,6,4,4,2,5,5,2,4,6,8,5,4,7,4,4,6,5,8,6,5,5,3,4,5,5,3,7,5,6,6,7,7,4,4,4,6,2,8,2,7,3,4,4,4,2,6,5,4,7,2,8,7,10,1,4,5,4,2,5,8,4,9,5,4,3,6,5,9,5,5,7,2,3,8,4,5,9,2,1,6,6,6,4,8,6,10,5,3,8,6,7,4,4,5,4,5,4,4,6,6,4,5,4,5,8,8,4,3,7,6,5,6,8,7,3,6,6,5,7,5,6,5,3,2,3,4,4,5,6,6,6,6,5,3,3,3,3,10,4,5,4,5,3,5,7,3,4,0,8,5,10,4,3,4,6,6,4,3,3,,,74,85,91,54,91,74,70,72,67,83,86,80,74,71,66,94,71,75,62,92,61,68,75,61,59,70,58,87,70,88,66,63,84,89,83,64,66,76,78,74,74,101,66
505,6,-1,2,5,6,8,7,7,5,5,6,8,4,8,5,5,9,5,7,7,4,5,8,6,8,5,2,3,7,10,3,6,6,7,6,3,2,2,5,6,6,6,1,6,7,5,5,5,5,7,5,6,5,6,5,6,5,6,6,5,6,7,4,2,2,4,4,3,4,10,4,4,5,7,3,5,5,4,5,7,6,5,6,6,6,4,9,7,5,5,6,5,8,3,8,6,1,3,4,3,6,2,4,5,6,6,6,5,3,4,6,6,7,6,3,4,7,1,5,8,4,4,8,6,4,6,4,7,9,0,6,4,4,5,4,7,6,6,5,7,2,7,8,4,3,3,4,8,4,3,6,7,7,6,6,-1,5,0,4,3,5,9,8,3,4,2,4,5,3,5,6,5,5,4,5,7,6,2,4,6,3,4,8,4,5,3,3,8,,,88,65,75,84,68,81,80,84,79,84,68,83,57,84,69,80,79,85,71,55,71,80,80,83,64,69,83,82,72,70,81,75,71,88,60,76,89,70,70,69,90,71,82
506,6,6,5,1,4,4,7,6,4,4,5,6,7,5,0,4,2,5,4,4,7,5,3,5,3,7,1,7,6,3,5,6,2,3,2,5,5,5,3,4,4,4,7,6,8,10,2,4,3,1,3,6,9,5,4,8,5,4,7,7,6,1,7,5,5,8,6,4,4,3,3,5,6,7,6,4,4,0,8,6,5,7,8,3,6,5,10,4,4,3,6,3,4,9,5,4,3,3,5,1,2,8,5,5,4,6,5,4,2,3,6,4,6,3,5,-1,4,8,7,6,1,7,3,-1,5,4,3,6,6,3,4,5,3,5,4,8,1,4,6,2,5,5,3,2,2,3,4,7,6,6,7,2,8,6,9,5,7,6,3,5,5,4,2,7,4,4,5,6,3,4,6,5,1,4,5,4,4,6,4,10,4,3,6,3,7,5,3,5,,,90,75,84,68,83,86,67,88,94,49,88,82,72,61,77,93,82,62,90,79,71,74,90,88,73,86,95,78,104,73,81,86,81,80,85,83,80,61,74,68,77,75,89
507,6,4,4,4,3,5,5,5,1,7,1,8,6,7,3,4,4,9,4,4,8,8,6,2,4,8,4,5,8,2,4,5,5,5,1,8,8,4,3,2,9,1,3,1,7,3,5,0,9,3,7,6,6,0,5,8,5,8,3,7,6,5,5,3,8,5,5,3,7,4,4,3,3,2,5,8,11,5,5,3,6,0,3,7,5,4,9,3,6,8,9,4,4,2,10,1,5,4,7,7,4,7,5,3,3,2,1,5,5,5,1,3,7,4,9,5,3,1,5,2,3,-1,4,8,5,3,3,6,7,6,7,3,5,4,5,10,1,5,3,4,6,7,3,4,2,5,6,8,5,7,6,8,7,4,6,5,8,1,3,6,8,3,3,4,5,6,5,4,8,3,3,5,6,6,2,6,6,4,2,3,3,8,4,3,7,10,4,5,,,81,66,92,79,81,83,85,79,88,94,78,60,80,69,69,88,71,78,84,75,73,97,69,105,81,80,80,88,87,84,96,86,84,80,85,92,87,69,67,68,86,72,60
508,4,8,8,1,4,3,6,1,9,5,3,6,7,4,5,4,5,5,6,5,4,3,6,3,9,4,5,4,8,4,6,6,4,2,6,3,4,5,1,5,5,4,8,8,4,6,4,2,5,2,5,6,7,5,6,3,5,2,7,2,2,4,3,7,5,2,8,7,4,5,7,6,5,3,3,9,4,1,4,3,5,6,5,6,5,3,5,8,6,2,6,7,5,8,9,4,5,2,3,6,5,7,4,7,4,7,8,-2,6,8,3,8,6,3,7,3,4,5,10,7,8,5,3,6,6,3,8,6,7,2,6,5,8,7,6,8,7,5,5,5,6,5,4,3,7,3,3,4,4,4,8,8,6,8,6,7,5,3,3,7,7,5,5,4,3,3,5,8,5,2,6,4,5,7,1,4,5,8,3,5,2,4,2,4,9,6,3,9,,,75,88,84,85,82,78,79,71,73,85,70,74,84,92,89,107,72,74,65,92,89,78,72,69,71,88,79,71,104,69,100,78,73,74,61,74,79,95,77,83,88,69,75
509,6,3,5,6,4,4,4,5,4,4,4,3,5,9,5,3,7,7,7,4,3,6,0,4,1,4,5,4,6,5,6,3,6,3,4,5,6,7,6,7,3,5,1,8,4,7,6,0,6,0,7,8,5,6,5,5,6,10,1,4,9,4,6,3,4,8,5,5,4,4,6,6,7,3,5,6,1,3,6,8,7,5,4,6,5,6,4,6,6,3,5,6,5,4,3,6,3,8,2,6,4,5,6,5,5,3,7,5,6,3,4,7,3,6,4,7,3,5,3,5,3,6,3,2,4,3,7,6,3,7,2,7,5,3,2,7,5,5,6,4,3,8,7,3,4,5,5,6,6,5,6,4,6,4,2,6,10,8,7,5,11,6,6,5,1,9,5,5,8,4,4,4,8,5,5,6,2,3,3,5,5,4,4,3,7,5,7,6,,,82,76,67,89,79,76,82,65,79,73,75,87,69,67,59,96,70,73,77,92,59,100,76,74,77,75,70,82,72,85,78,62,51,72,73,81,80,81,79,75,82,99,86
510,3,3,8,4,5,7,2,6,5,4,5,5,5,6,0,-1,5,8,4,9,3,3,4,5,-1,5,5,8,6,0,2,6,5,4,6,4,7,4,3,6,6,1,7,9,4,5,3,1,9,3,7,10,6,8,5,2,4,5,5,8,4,9,3,3,7,5,3,6,3,8,4,7,5,5,3,3,7,7,5,4,7,7,5,4,3,6,3,5,3,10,10,4,8,5,6,6,2,9,4,6,8,2,8,5,7,5,2,3,1,4,5,4,5,5,5,5,7,5,4,8,3,5,3,5,4,7,6,2,4,6,5,-1,8,6,5,3,4,4,5,5,8,2,7,6,9,4,6,5,4,4,3,5,1,6,5,6,6,4,7,4,4,3,4,4,5,5,3,7,3,5,4,3,3,4,5,7,4,8,3,5,9,2,3,7,5,6,6,3,,,90,100,69,81,93,106,84,68,71,56,74,84,80,89,87,82,76,81,64,80,72,83,91,75,65,74,72,73,75,89,77,79,59,89,75,66,89,74,78,66,78,66,90
511,9,5,3,1,7,3,7,8,5,9,5,5,2,3,0,4,6,8,7,7,5,7,5,7,7,1,6,1,3,8,3,6,9,4,7,3,6,5,7,7,3,9,4,1,4,3,6,7,7,1,4,4,8,4,3,4,3,6,8,6,7,7,2,7,5,0,9,2,6,4,3,5,5,3,3,7,3,8,2,8,4,1,7,5,4,0,6,8,1,6,4,2,4,4,3,5,8,5,5,3,3,2,9,3,3,1,3,7,7,5,2,6,6,9,8,2,6,4,5,1,5,8,3,4,10,5,3,4,3,1,8,5,5,5,3,7,5,1,6,2,7,6,1,5,3,5,7,4,7,5,3,7,4,4,5,5,6,10,5,4,3,4,4,8,3,3,6,2,7,3,5,6,3,6,5,3,6,4,3,4,7,6,6,2,6,2,4,6,,,72,82,77,88,78,88,74,72,70,101,71,88,90,76,84,79,82,81,79,92,80,88,75,78,65,62,81,92,85,98,95,70,85,79,74,61,96,81,65,82,95,72,87
512,7,5,7,6,4,4,8,5,5,2,4,5,0,3,8,7,7,0,7,3,2,7,10,4,6,4,2,9,10,6,5,4,8,3,7,3,6,8,10,3,4,6,4,4,5,9,8,2,8,8,6,7,3,9,6,8,8,5,3,6,4,8,7,9,3,8,3,6,5,6,5,4,7,5,3,5,4,8,2,8,4,6,7,3,3,4,5,6,7,0,5,5,10,9,7,5,4,6,1,5,5,5,5,3,8,5,5,4,6,1,9,5,8,7,6,6,6,5,10,3,3,3,3,6,5,9,6,7,3,3,7,5,4,3,7,7,5,6,4,3,3,5,1,6,4,3,6,5,7,5,4,7,4,5,1,4,2,4,7,3,4,2,2,7,4,5,7,7,4,4,7,3,8,8,6,7,9,3,3,6,4,2,7,7,8,5,3,5,,,95,73,100,89,77,78,64,86,86,70,88,71,80,81,79,83,84,78,68,64,61,90,88,86,79,86,75,90,71,75,83,76,81,67,79,82,73,90,66,74,76,72,67
513,7,7,4,9,5,7,8,4,4,5,6,2,7,6,5,5,4,2,5,5,3,4,4,4,4,4,6,3,3,5,6,5,8,6,7,7,3,5,3,4,8,7,6,10,7,9,7,6,5,2,5,4,4,7,6,5,3,5,8,5,4,5,4,4,4,7,6,5,4,2,5,7,4,3,2,5,3,4,6,3,2,5,3,3,3,5,4,10,7,7,3,0,5,3,6,5,5,8,4,8,8,7,5,5,2,7,7,9,5,4,7,2,5,6,3,5,5,5,7,5,5,3,6,8,9,5,5,6,7,7,5,8,8,6,0,5,8,6,4,5,4,7,8,5,9,5,3,4,6,5,2,3,5,8,4,7,6,6,5,7,5,3,6,7,4,4,5,3,4,7,3,8,7,3,4,8,6,3,6,6,6,4,4,3,5,5,7,5,,,83,91,76,82,100,90,64,73,78,88,85,88,87,91,86,76,96,88,79,84,66,84,77,73,78,76,95,80,83,68,85,81,86,57,66,89,82,80,101,80,82,97,88
514,10,-1,3,2,7,5,3,5,4,5,1,6,5,3,4,2,7,5,6,6,2,4,7,9,4,9,4,4,5,6,4,3,1,1,6,4,-1,7,7,4,4,9,6,7,7,3,5,3,5,3,5,8,2,6,7,5,6,7,4,7,6,6,7,2,8,4,5,4,4,5,5,7,8,6,4,3,3,6,6,7,2,9,5,1,3,5,5,3,5,4,4,4,7,4,4,9,3,5,5,4,7,4,6,4,8,9,4,8,3,6,6,6,7,7,7,6,9,5,4,6,3,3,5,2,6,3,4,2,3,3,4,4,2,4,6,5,3,4,8,3,4,6,4,5,6,9,4,8,6,7,4,5,5,5,3,0,1,6,3,7,5,3,1,4,3,6,4,9,5,2,3,5,8,4,4,8,6,4,4,4,4,2,5,6,7,8,5,3,,,66,83,66,79,82,70,89,78,78,67,73,66,76,70,96,65,84,85,78,68,88,59,81,85,97,99,78,81,84,84,85,67,67,93,84,99,81,76,84,98,89,56,50
515,8,2,4,5,4,3,5,5,6,6,6,6,2,3,5,7,5,6,5,3,3,5,3,6,8,3,4,5,6,5,1,4,4,5,8,6,9,4,6,6,6,7,3,5,5,8,5,9,2,5,6,3,5,4,5,5,0,5,4,2,6,5,6,8,3,6,5,3,8,6,4,6,5,5,4,5,0,3,5,7,7,6,4,7,3,5,5,4,5,2,6,7,3,3,5,6,6,0,5,8,4,3,7,7,3,6,6,3,3,4,3,8,4,7,4,4,5,3,5,5,3,6,3,6,8,4,5,7,7,4,5,6,6,7,4,2,9,3,7,3,6,0,7,3,4,6,4,7,2,4,4,6,7,6,5,4,3,3,8,4,4,8,5,8,7,2,6,6,1,3,3,8,4,4,9,4,5,3,5,4,9,4,7,6,8,7,6,8,,,82,81,94,64,74,85,83,83,92,69,78,78,75,82,80,76,88,82,60,85,76,80,70,82,66,79,84,71,83,63,67,72,61,91,93,106,73,80,88,90,80,69,84
516,6,5,4,5,3,6,7,6,5,4,5,3,5,7,8,5,6,4,6,2,5,4,5,7,4,5,4,5,6,6,7,6,2,3,5,4,5,4,8,3,6,4,6,5,6,6,7,5,1,5,2,3,5,5,10,4,8,5,8,4,1,2,8,4,5,4,5,6,6,5,3,6,5,7,6,6,8,4,4,7,2,5,5,7,3,4,3,8,4,4,7,3,3,4,8,6,5,5,7,4,5,2,3,3,3,5,3,8,5,4,5,5,9,6,6,7,5,5,8,2,7,7,6,4,2,6,3,6,3,8,3,6,8,7,3,5,3,6,7,5,5,3,4,3,2,5,9,1,6,7,7,5,9,7,3,5,6,5,7,5,4,7,9,3,8,5,5,7,9,6,2,7,5,4,4,7,4,1,9,5,5,6,6,5,10,2,6,5,,,89,84,77,68,85,92,83,77,98,72,87,69,99,81,72,62,61,89,101,69,74,82,73,79,78,74,71,74,91,77,75,90,80,77,76,94,85,77,107,92,84,74,78
517,4,3,7,6,8,7,5,8,7,3,6,2,3,5,8,7,10,3,5,5,4,2,8,6,8,6,4,8,5,8,4,4,6,4,3,4,7,5,7,2,3,7,6,2,7,9,4,5,6,6,7,8,3,6,6,2,12,7,5,7,6,4,7,6,7,5,1,5,4,7,4,2,5,6,6,6,2,5,5,7,7,5,4,4,7,5,1,4,6,8,7,0,5,8,8,4,4,7,3,6,4,4,3,4,4,7,5,4,4,4,3,5,6,6,7,7,6,4,2,3,5,4,7,5,7,5,4,6,6,7,6,4,4,6,9,6,6,4,4,8,8,6,8,8,2,3,6,0,3,7,3,3,7,7,4,4,5,5,6,8,7,3,3,4,6,10,4,4,3,2,4,6,4,6,1,6,8,6,4,6,6,8,1,3,5,7,7,6,,,93,94,70,82,85,92,75,86,71,71,70,95,75,76,83,80,78,87,67,66,79,86,73,85,79,82,74,87,80,76,92,73,82,81,74,70,88,79,101,88,68,94,88
518,4,5,6,6,6,7,7,5,1,4,7,8,8,4,4,8,7,4,5,2,4,8,3,1,2,7,8,4,4,4,8,8,5,3,-1,7,5,10,8,7,9,2,3,3,2,4,4,6,4,2,3,6,7,3,3,5,5,5,6,6,7,4,5,7,4,4,7,9,6,5,6,1,6,2,3,5,4,9,9,11,6,2,3,6,6,3,8,2,3,3,4,9,6,5,5,2,2,5,5,9,5,6,8,5,6,7,7,6,7,6,8,8,5,4,4,3,4,4,8,8,7,7,7,5,8,4,7,3,5,2,2,9,5,3,2,4,7,3,4,7,6,5,5,4,3,3,4,7,2,6,3,4,6,3,2,8,3,4,7,3,4,4,7,6,7,5,8,5,3,6,7,3,1,5,3,6,6,0,5,4,5,3,5,6,5,5,5,7,,,87,80,88,85,71,97,73,66,85,80,81,72,89,79,92,88,71,78,84,76,80,67,71,59,73,75,86,73,90,98,76,79,87,78,75,78,80,73,74,59,79,75,97
519,4,3,7,2,3,6,6,8,5,6,5,7,0,2,7,9,4,5,2,3,6,3,7,8,6,5,5,6,5,2,3,7,3,10,4,6,3,4,3,2,7,6,5,5,7,6,1,4,5,2,8,6,5,6,4,4,5,6,2,3,6,7,8,6,6,6,0,2,6,8,4,6,11,5,9,4,7,6,3,2,5,6,6,5,1,7,4,4,7,5,8,7,8,6,5,8,5,7,4,6,5,3,4,10,5,4,2,10,6,6,5,6,2,4,7,4,1,4,4,1,5,7,3,4,4,6,5,5,1,4,4,5,5,6,4,4,2,4,3,6,3,6,6,4,8,9,4,8,5,7,4,4,4,6,5,5,7,2,4,6,2,5,6,5,6,4,7,5,9,3,5,3,8,5,0,-1,6,5,4,6,7,7,2,7,4,7,2,4,,,86,66,77,76,71,83,92,81,71,79,72,72,86,83,80,86,77,75,82,87,88,66,84,91,80,86,74,90,80,71,66,84,64,92,71,77,77,90,85,66,74,63,76
520,7,4,7,4,6,4,5,4,4,4,4,4,6,4,8,2,1,8,4,5,7,6,3,5,5,5,0,3,5,5,7,3,4,5,6,3,8,4,5,3,6,8,3,6,4,7,4,7,6,4,4,5,4,5,1,6,7,6,5,5,5,7,5,3,7,9,8,6,11,2,4,5,5,9,4,3,4,6,7,6,7,7,4,7,4,5,4,4,6,4,8,6,3,2,5,3,10,6,8,6,8,6,7,7,5,4,3,5,4,7,5,5,6,2,5,4,6,8,3,5,6,3,4,6,4,5,4,5,6,7,5,6,0,10,4,1,6,3,5,2,6,3,6,4,5,6,6,4,4,8,7,6,5,4,7,3,5,2,6,6,8,9,7,6,7,8,3,4,5,4,5,6,6,4,3,4,3,5,3,4,3,6,4,6,6,4,4,3,,,82,77,79,56,105,80,69,75,78,81,66,72,81,65,95,79,73,90,82,75,59,66,83,94,81,54,84,83,94,69,82,74,56,79,80,78,95,60,83,95,89,69,94
521,8,8,2,5,6,4,5,8,5,10,6,2,6,4,3,9,7,6,2,7,3,3,3,6,5,3,6,3,6,5,6,3,6,8,3,8,5,5,7,5,3,2,7,6,7,4,3,4,3,4,8,4,7,7,7,7,8,4,7,3,5,5,5,3,4,5,4,6,5,6,6,8,3,6,4,5,3,7,6,5,2,4,4,3,3,3,4,4,7,3,-2,6,3,6,4,5,4,4,7,6,8,4,5,5,2,6,4,4,9,7,8,8,10,2,2,7,4,8,2,6,5,6,4,3,3,8,8,7,6,8,0,8,4,4,5,5,8,7,6,3,8,5,9,3,2,3,5,9,7,1,5,2,7,5,4,8,4,5,6,5,4,4,3,5,4,3,8,6,6,3,7,6,1,6,2,5,6,3,7,6,8,7,3,5,2,3,5,4,,,93,78,74,88,72,75,67,72,87,88,86,77,97,91,76,76,92,86,74,85,81,85,86,93,75,86,94,65,71,74,79,73,72,68,91,80,88,90,80,89,92,75,81
522,6,3,2,8,5,3,8,8,5,6,4,4,7,2,6,6,6,6,5,3,4,7,3,2,5,8,3,2,5,3,5,4,3,3,7,3,5,4,4,7,6,4,5,2,3,4,5,5,5,5,5,4,2,4,3,3,8,6,9,7,1,6,4,5,3,4,5,4,3,7,4,3,6,1,6,3,2,0,6,1,6,6,4,3,1,3,5,3,6,5,5,3,3,7,5,4,7,3,3,5,4,7,6,6,5,7,5,5,6,8,5,4,4,5,6,-1,8,7,5,7,7,5,4,4,4,1,4,4,8,3,9,6,5,6,2,4,5,7,5,9,6,5,7,7,7,6,4,10,3,7,5,7,8,3,7,8,6,6,3,3,5,5,5,6,4,4,5,10,1,7,4,5,4,5,7,8,5,5,7,6,4,7,5,6,2,4,2,3,,,86,82,91,79,87,86,94,77,87,57,59,73,83,71,88,70,71,84,83,79,101,81,66,79,78,83,84,77,95,70,66,84,82,64,85,86,82,88,65,89,70,94,90
